src_ip,total_sessions,username_entropy,password_entropy,command_entropy
197.5.145.8,6,1.584962500721156,1.9182958340544896,1.0
198.1.117.220,6,1.584962500721156,1.9182958340544896,1.0
198.100.154.199,3,0.9182958340544894,1.584962500721156,1.0
198.12.107.228,33,4.983788058752394,4.574400937409153,1.0
198.12.114.42,3,0.9182958340544894,1.584962500721156,1.0
198.12.118.100,3,0.9182958340544894,1.584962500721156,1.0
198.12.229.101,6,0.9182958340544894,1.9182958340544896,1.0
198.12.85.199,3,0.9182958340544894,1.584962500721156,1.0
198.144.176.83,1,0.0,0.0,0.0
198.199.71.30,6,1.584962500721156,1.9182958340544896,1.0
198.20.246.131,3,0.9182958340544894,1.584962500721156,1.0
198.211.109.73,3,0.9182958340544894,1.584962500721156,1.0
198.211.110.93,3,0.9182958340544894,1.584962500721156,1.0
198.235.24.101,1,0.0,0.0,0.0
198.235.24.103,1,0.0,0.0,0.0
198.235.24.104,1,0.0,0.0,0.0
198.235.24.106,1,0.0,0.0,0.0
198.235.24.107,2,0.0,0.0,0.0
198.235.24.109,2,0.0,0.0,0.0
198.235.24.11,1,0.0,0.0,0.0
198.235.24.113,1,0.0,0.0,0.0
198.235.24.114,1,0.0,0.0,0.0
198.235.24.116,1,0.0,0.0,0.0
198.235.24.117,1,0.0,0.0,0.0
198.235.24.118,1,0.0,0.0,0.0
198.235.24.119,1,0.0,0.0,0.0
198.235.24.121,1,0.0,0.0,0.0
198.235.24.126,1,0.0,0.0,0.0
198.235.24.136,1,0.0,0.0,0.0
198.235.24.137,1,0.0,0.0,0.0
198.235.24.138,1,0.0,0.0,0.0
198.235.24.139,1,0.0,0.0,0.0
198.235.24.144,1,0.0,0.0,0.0
198.235.24.145,1,0.0,0.0,0.0
198.235.24.148,1,0.0,0.0,0.0
198.235.24.162,1,0.0,0.0,0.0
198.235.24.165,1,0.0,0.0,0.0
198.235.24.166,1,0.0,0.0,0.0
198.235.24.168,1,0.0,0.0,0.0
198.235.24.171,2,0.0,0.0,0.0
198.235.24.175,1,0.0,0.0,0.0
198.235.24.18,1,0.0,0.0,0.0
198.235.24.182,1,0.0,0.0,0.0
198.235.24.183,1,0.0,0.0,0.0
198.235.24.184,1,0.0,0.0,0.0
198.235.24.186,3,0.0,0.0,0.0
198.235.24.192,1,0.0,0.0,0.0
198.235.24.194,1,0.0,0.0,0.0
198.235.24.196,2,0.0,0.0,0.0
198.235.24.203,1,0.0,0.0,0.0
198.235.24.207,1,0.0,0.0,0.0
198.235.24.213,2,0.0,0.0,0.0
198.235.24.214,1,0.0,0.0,0.0
198.235.24.215,2,0.0,0.0,0.0
198.235.24.217,2,0.0,0.0,0.0
198.235.24.219,1,0.0,0.0,0.0
198.235.24.225,1,0.0,0.0,0.0
198.235.24.23,1,0.0,0.0,0.0
198.235.24.231,1,0.0,0.0,0.0
198.235.24.232,2,0.0,0.0,0.0
198.235.24.234,1,0.0,0.0,0.0
198.235.24.235,1,0.0,0.0,0.0
198.235.24.237,3,0.0,0.0,0.0
198.235.24.239,1,0.0,0.0,0.0
198.235.24.247,2,0.0,0.0,0.0
198.235.24.255,1,0.0,0.0,0.0
198.235.24.29,1,0.0,0.0,0.0
198.235.24.30,1,0.0,0.0,0.0
198.235.24.39,1,0.0,0.0,0.0
198.235.24.41,1,0.0,0.0,0.0
198.235.24.42,2,0.0,0.0,0.0
198.235.24.43,2,0.0,0.0,0.0
198.235.24.49,1,0.0,0.0,0.0
198.235.24.50,1,0.0,0.0,0.0
198.235.24.51,1,0.0,0.0,0.0
198.235.24.52,1,0.0,0.0,0.0
198.235.24.58,1,0.0,0.0,0.0
198.235.24.65,2,0.0,0.0,0.0
198.235.24.68,1,0.0,0.0,0.0
198.235.24.69,1,0.0,0.0,0.0
198.235.24.70,1,0.0,0.0,0.0
198.235.24.75,1,0.0,0.0,0.0
198.235.24.79,1,0.0,0.0,0.0
198.235.24.80,1,0.0,0.0,0.0
198.235.24.82,1,0.0,0.0,0.0
198.235.24.83,1,0.0,0.0,0.0
198.235.24.84,1,0.0,0.0,0.0
198.235.24.9,1,0.0,0.0,0.0
198.235.24.90,1,0.0,0.0,0.0
198.235.24.91,1,0.0,0.0,0.0
198.235.24.95,1,0.0,0.0,0.0
198.235.24.96,1,0.0,0.0,0.0
198.235.24.98,1,0.0,0.0,0.0
198.235.24.99,1,0.0,0.0,0.0
198.244.188.27,39,4.958353821370878,4.836433629007712,1.0
198.46.245.177,9,1.974937501201927,2.113283334294875,1.0
198.50.248.192,3,0.9182958340544894,1.584962500721156,1.0
199.188.103.179,2,1.0,1.0,0.0
199.45.154.148,1,0.0,0.0,0.0
199.45.154.153,2,0.0,0.0,0.0
199.45.155.106,1,0.0,0.0,0.0
199.45.155.70,1,0.0,0.0,0.0
199.45.155.79,1,0.0,0.0,0.0
199.45.155.92,1,0.0,0.0,0.0
199.45.155.93,1,0.0,0.0,0.0
199.45.155.97,1,0.0,0.0,0.0
2.136.114.196,3,0.9182958340544894,1.584962500721156,1.0
2.228.25.92,66,3.354781974199744,3.8608227129654256,1.0
2.229.29.110,3,0.9182958340544894,1.584962500721156,1.0
2.55.100.104,1,0.0,0.0,0.0
2.55.64.191,1,0.0,0.0,0.0
2.57.122.117,1,0.0,0.0,0.0
2.57.122.186,84,4.792250677073681,5.718449907586782,0.0
2.57.122.189,14,2.0,2.0,0.0
2.57.122.190,1,0.0,0.0,0.0
2.57.122.192,30,4.078418520441602,4.324900817925069,0.0
2.57.122.194,2,0.0,0.0,0.0
2.57.122.26,66,1.1169414582186679,6.014091089055423,0.0
2.57.219.2,2,1.0,1.0,0.0
2.59.152.102,3,0.9182958340544894,1.584962500721156,1.0
2.59.152.129,3,0.9182958340544894,1.584962500721156,1.0
2.59.152.187,6,1.584962500721156,1.9182958340544896,1.0
2.59.152.72,3,0.9182958340544894,1.584962500721156,1.0
20.118.210.163,1,0.0,0.0,0.0
20.12.41.6,3,0.9182958340544894,1.584962500721156,1.0
20.127.156.244,1,0.0,0.0,0.0
20.15.205.80,1,0.0,0.0,0.0
20.15.232.113,1,0.0,0.0,0.0
20.150.200.104,1,0.0,0.0,0.0
20.150.200.105,1,0.0,0.0,0.0
20.150.200.12,1,0.0,0.0,0.0
20.150.200.255,1,0.0,0.0,0.0
20.150.201.75,1,0.0,0.0,0.0
20.150.202.204,1,0.0,0.0,0.0
20.150.202.231,1,0.0,0.0,0.0
20.150.205.203,1,0.0,0.0,0.0
20.163.14.238,1,0.0,0.0,0.0
20.163.14.50,1,0.0,0.0,0.0
20.163.15.196,1,0.0,0.0,0.0
20.163.15.207,1,0.0,0.0,0.0
20.167.56.101,2,0.0,0.0,0.0
20.168.0.132,1,0.0,0.0,0.0
20.168.0.134,1,0.0,0.0,0.0
20.168.0.75,1,0.0,0.0,0.0
20.168.1.102,1,0.0,0.0,0.0
20.168.122.52,1,0.0,0.0,0.0
20.168.6.85,1,0.0,0.0,0.0
20.168.7.136,1,0.0,0.0,0.0
20.169.104.121,1,0.0,0.0,0.0
20.169.105.29,1,0.0,0.0,0.0
20.169.107.122,1,0.0,0.0,0.0
20.169.107.206,1,0.0,0.0,0.0
20.169.107.4,1,0.0,0.0,0.0
20.169.107.90,1,0.0,0.0,0.0
20.171.24.250,1,0.0,0.0,0.0
20.171.26.110,1,0.0,0.0,0.0
20.171.26.150,1,0.0,0.0,0.0
20.171.26.94,1,0.0,0.0,0.0
20.171.29.182,1,0.0,0.0,0.0
20.171.30.145,1,0.0,0.0,0.0
20.171.30.159,1,0.0,0.0,0.0
20.185.243.158,3,0.9182958340544894,1.584962500721156,1.0
20.193.141.133,3,0.9182958340544894,1.584962500721156,1.0
20.197.224.8,3,0.9182958340544894,1.584962500721156,1.0
20.197.48.171,3,0.9182958340544894,1.584962500721156,1.0
20.2.154.67,3,0.9182958340544894,1.584962500721156,1.0
20.221.56.120,1,0.0,0.0,0.0
20.221.65.205,1,0.0,0.0,0.0
20.221.66.137,1,0.0,0.0,0.0
20.221.66.141,1,0.0,0.0,0.0
20.221.66.142,1,0.0,0.0,0.0
20.221.66.246,1,0.0,0.0,0.0
20.221.66.4,1,0.0,0.0,0.0
20.221.67.65,1,0.0,0.0,0.0
20.221.68.75,1,0.0,0.0,0.0
20.235.192.53,3,0.9182958340544894,1.584962500721156,1.0
20.239.187.13,2,1.0,1.0,0.0
20.244.71.226,3,0.9182958340544894,1.584962500721156,1.0
20.29.23.198,1,0.0,0.0,0.0
20.29.35.241,1,0.0,0.0,0.0
20.29.36.16,1,0.0,0.0,0.0
20.29.36.57,1,0.0,0.0,0.0
20.55.44.11,1,0.0,0.0,0.0
20.64.104.229,1,0.0,0.0,0.0
20.64.105.25,1,0.0,0.0,0.0
20.64.105.53,1,0.0,0.0,0.0
20.64.106.166,1,0.0,0.0,0.0
20.64.106.219,1,0.0,0.0,0.0
20.65.138.97,1,0.0,0.0,0.0
20.65.154.146,1,0.0,0.0,0.0
20.65.193.152,1,0.0,0.0,0.0
20.65.193.164,1,0.0,0.0,0.0
20.65.193.195,1,0.0,0.0,0.0
20.65.193.204,1,0.0,0.0,0.0
20.65.193.207,1,0.0,0.0,0.0
20.65.193.234,1,0.0,0.0,0.0
20.65.193.254,1,0.0,0.0,0.0
20.65.194.104,1,0.0,0.0,0.0
20.65.195.25,1,0.0,0.0,0.0
20.65.195.30,1,0.0,0.0,0.0
20.65.195.32,1,0.0,0.0,0.0
20.65.195.38,1,0.0,0.0,0.0
20.65.195.48,1,0.0,0.0,0.0
20.65.195.61,1,0.0,0.0,0.0
20.65.195.62,1,0.0,0.0,0.0
20.65.219.43,1,0.0,0.0,0.0
20.81.179.106,3,0.9182958340544894,1.584962500721156,1.0
20.83.34.7,1,0.0,0.0,0.0
20.83.50.196,1,0.0,0.0,0.0
20.83.51.228,1,0.0,0.0,0.0
20.83.52.20,1,0.0,0.0,0.0
20.83.52.27,1,0.0,0.0,0.0
20.83.52.99,1,0.0,0.0,0.0
20.84.146.251,1,0.0,0.0,0.0
20.84.146.58,1,0.0,0.0,0.0
20.88.55.220,3,0.9182958340544894,1.584962500721156,1.0
20.98.128.47,1,0.0,0.0,0.0
20.98.140.231,1,0.0,0.0,0.0
20.98.142.77,1,0.0,0.0,0.0
200.105.141.170,1,0.0,0.0,0.0
200.11.141.86,3,0.9182958340544894,1.584962500721156,1.0
200.118.99.170,3,0.9182958340544894,1.584962500721156,1.0
200.13.244.219,3,0.9182958340544894,1.584962500721156,1.0
200.14.81.226,3,0.9182958340544894,1.584962500721156,1.0
200.160.105.200,3,0.9182958340544894,1.584962500721156,1.0
200.175.17.42,3,0.9182958340544894,1.584962500721156,1.0
200.189.192.3,3,0.9182958340544894,1.584962500721156,1.0
200.232.114.71,1,0.0,0.0,0.0
200.4.136.133,3,0.9182958340544894,1.584962500721156,1.0
200.46.125.168,3,0.9182958340544894,1.584962500721156,1.0
200.54.248.202,1,0.0,0.0,0.0
200.7.102.138,6,0.9182958340544894,1.9182958340544896,1.0
200.73.135.75,3,0.9182958340544894,1.584962500721156,1.0
200.75.182.158,3,0.9182958340544894,1.584962500721156,1.0
200.88.152.163,1,0.0,0.0,0.0
200.88.33.149,3,0.0,0.0,0.0
200.91.234.36,1,0.0,0.0,0.0
201.131.212.19,6,1.584962500721156,1.9182958340544896,1.0
201.175.116.64,3,0.0,0.0,0.0
201.186.40.250,3,0.9182958340544894,1.584962500721156,1.0
201.218.0.23,1,0.0,0.0,0.0
201.221.133.101,3,0.9182958340544894,1.584962500721156,1.0
201.234.106.216,1,0.0,0.0,0.0
201.236.136.203,1,0.0,0.0,0.0
201.249.89.102,3,0.9182958340544894,1.584962500721156,1.0
202.102.198.61,2,0.0,0.0,0.0
202.103.55.155,1,0.0,0.0,0.0
202.103.55.158,6,1.5219280948873626,1.9219280948873625,1.0
202.105.112.113,6,0.0,0.0,0.0
202.125.94.71,3,0.9182958340544894,1.584962500721156,1.0
202.131.233.35,3,0.9182958340544894,1.584962500721156,1.0
202.136.126.141,3,0.9182958340544894,1.584962500721156,1.0
202.157.176.165,6,1.584962500721156,1.9182958340544896,1.0
202.157.177.161,6,1.584962500721156,1.9182958340544896,1.0
202.157.177.33,9,1.974937501201927,2.113283334294875,1.0
202.157.184.3,3,0.9182958340544894,1.584962500721156,1.0
202.157.189.21,30,4.906890595608518,4.506890595608518,0.0
202.165.14.190,9,1.974937501201927,2.113283334294875,1.0
202.165.14.51,2,0.0,0.0,0.0
202.165.24.40,3,0.9182958340544894,1.584962500721156,1.0
202.168.179.141,5,1.5,2.0,1.0
202.184.121.253,2,0.0,0.0,0.0
202.184.143.187,3,0.9182958340544894,1.584962500721156,1.0
202.186.89.96,2,0.0,0.0,0.0
202.189.254.166,3,0.9182958340544894,1.584962500721156,1.0
202.39.239.109,3,0.9182958340544894,1.584962500721156,1.0
202.51.214.98,36,5.003258334775645,4.871178126382218,1.0
202.51.214.99,3,0.9182958340544894,1.584962500721156,1.0
202.51.83.131,6,1.584962500721156,1.9182958340544896,1.0
202.53.175.36,3,0.9182958340544894,1.584962500721156,1.0
202.53.94.246,1,0.0,0.0,0.0
202.65.144.173,1,0.0,0.0,0.0
202.65.144.210,2,0.0,0.0,0.0
202.70.82.95,30,4.773557262275185,4.840223928941851,0.0
202.72.235.208,3,0.9182958340544894,1.584962500721156,1.0
202.83.171.188,2,0.0,0.0,0.0
202.85.222.190,3,0.0,0.0,4.247927513443585
202.92.17.15,2,0.0,0.0,0.0
203.100.66.90,3,0.9182958340544894,1.584962500721156,1.0
203.106.164.74,3,0.9182958340544894,1.584962500721156,1.0
203.109.35.236,3,0.9182958340544894,1.584962500721156,1.0
203.113.174.95,3,0.9182958340544894,1.584962500721156,1.0
203.115.112.60,1,0.0,0.0,0.0
203.121.40.210,3,0.9182958340544894,1.584962500721156,1.0
203.124.50.151,1,0.0,0.0,0.0
203.124.60.46,2,1.0,1.0,0.0
203.135.101.182,4,0.9182958340544894,1.584962500721156,1.0
203.145.143.163,3,0.9182958340544894,1.584962500721156,1.0
203.145.34.222,3,0.9182958340544894,1.584962500721156,1.0
203.150.107.244,6,1.584962500721156,1.9182958340544896,1.0
203.153.103.122,1889,9.18852177521185,0.0,0.0
203.177.0.71,3,0.9182958340544894,1.584962500721156,1.0
203.192.232.110,1,0.0,0.0,0.0
203.194.106.73,6,0.9182958340544894,1.9182958340544896,1.0
203.195.64.232,3,0.0,0.0,0.0
203.2.67.194,2,0.0,0.0,0.0
203.210.237.94,4,0.0,1.5,0.0
203.217.124.134,1,0.0,1.0,3.1699250014423126
203.239.31.150,3,0.9182958340544894,1.584962500721156,1.0
203.25.208.110,4,0.0,0.0,4.321928094887362
203.33.206.106,4,0.0,0.0,0.0
203.33.214.1,2,0.0,0.0,0.0
203.33.224.44,5,0.0,1.0,0.0
203.34.153.176,3,0.0,0.0,0.0
203.34.48.182,1,0.0,0.0,0.0
203.34.57.247,1,0.0,0.0,0.0
203.57.231.93,3,0.0,0.0,4.321928094887362
203.57.255.163,3,0.0,0.0,0.0
203.57.255.175,2,0.0,0.0,0.0
203.6.225.125,4,0.0,0.0,0.0
203.6.231.136,1,0.0,0.0,0.0
203.6.237.6,3,0.0,1.0,1.0
203.81.213.46,5,0.0,0.0,0.0
203.86.255.17,5,0.0,0.0,0.0
203.86.255.216,1,0.0,0.0,0.0
203.92.36.109,3,1.584962500721156,1.584962500721156,0.0
204.76.203.83,5,0.0,0.0,0.0
205.164.235.38,1,0.0,0.0,0.0
205.185.113.189,3,0.9182958340544894,1.584962500721156,1.0
205.210.31.104,1,0.0,0.0,0.0
205.210.31.11,1,0.0,0.0,0.0
205.210.31.110,1,0.0,0.0,0.0
205.210.31.12,1,0.0,0.0,0.0
205.210.31.129,1,0.0,0.0,0.0
205.210.31.13,1,0.0,0.0,0.0
205.210.31.155,1,0.0,0.0,0.0
205.210.31.162,1,0.0,0.0,0.0
205.210.31.163,1,0.0,0.0,0.0
205.210.31.164,1,0.0,0.0,0.0
205.210.31.170,2,0.0,0.0,0.0
205.210.31.172,1,0.0,0.0,0.0
205.210.31.173,1,0.0,0.0,0.0
205.210.31.174,1,0.0,0.0,0.0
205.210.31.183,2,0.0,0.0,0.0
205.210.31.19,1,0.0,0.0,0.0
205.210.31.192,1,0.0,0.0,0.0
205.210.31.193,1,0.0,0.0,0.0
205.210.31.198,1,0.0,0.0,0.0
205.210.31.199,1,0.0,0.0,0.0
205.210.31.2,1,0.0,0.0,0.0
205.210.31.200,1,0.0,0.0,0.0
205.210.31.205,1,0.0,0.0,0.0
205.210.31.207,1,0.0,0.0,0.0
205.210.31.208,1,0.0,0.0,0.0
205.210.31.210,1,0.0,0.0,0.0
205.210.31.211,2,0.0,0.0,0.0
205.210.31.212,1,0.0,0.0,0.0
205.210.31.213,1,0.0,0.0,0.0
205.210.31.214,1,0.0,0.0,0.0
205.210.31.215,1,0.0,0.0,0.0
205.210.31.218,1,0.0,0.0,0.0
205.210.31.220,1,0.0,0.0,0.0
205.210.31.226,1,0.0,0.0,0.0
205.210.31.228,1,0.0,0.0,0.0
205.210.31.232,2,0.0,0.0,0.0
205.210.31.233,1,0.0,0.0,0.0
205.210.31.234,1,0.0,0.0,0.0
205.210.31.239,1,0.0,0.0,0.0
205.210.31.240,2,0.0,0.0,0.0
205.210.31.244,1,0.0,0.0,0.0
205.210.31.247,1,0.0,0.0,0.0
205.210.31.248,1,0.0,0.0,0.0
205.210.31.250,1,0.0,0.0,0.0
205.210.31.254,1,0.0,0.0,0.0
205.210.31.3,1,0.0,0.0,0.0
205.210.31.34,1,0.0,0.0,0.0
205.210.31.36,1,0.0,0.0,0.0
205.210.31.38,1,0.0,0.0,0.0
205.210.31.41,2,0.0,0.0,0.0
205.210.31.43,1,0.0,0.0,0.0
205.210.31.45,1,0.0,0.0,0.0
205.210.31.46,1,0.0,0.0,0.0
205.210.31.47,1,0.0,0.0,0.0
205.210.31.48,1,0.0,0.0,0.0
205.210.31.55,1,0.0,0.0,0.0
205.210.31.58,1,0.0,0.0,0.0
205.210.31.59,3,0.0,0.0,0.0
205.210.31.64,1,0.0,0.0,0.0
205.210.31.65,1,0.0,0.0,0.0
205.210.31.72,3,0.0,0.0,0.0
205.210.31.75,1,0.0,0.0,0.0
205.210.31.76,1,0.0,0.0,0.0
205.210.31.79,2,0.0,0.0,0.0
205.210.31.83,1,0.0,0.0,0.0
205.210.31.88,3,0.0,0.0,0.0
205.210.31.89,2,0.0,0.0,0.0
205.210.31.90,1,0.0,0.0,0.0
205.210.31.91,2,0.0,0.0,0.0
205.210.31.95,1,0.0,0.0,0.0
206.1.58.52,3,0.9182958340544894,1.584962500721156,1.0
206.1.58.61,6,1.584962500721156,1.9182958340544896,1.0
206.168.34.121,1,0.0,0.0,0.0
206.168.34.122,1,0.0,0.0,0.0
206.168.34.125,1,0.0,0.0,0.0
206.168.34.207,1,0.0,0.0,0.0
206.168.34.214,1,0.0,0.0,0.0
206.168.34.44,1,0.0,0.0,0.0
206.168.34.45,1,0.0,0.0,0.0
206.168.34.48,1,0.0,0.0,0.0
206.168.34.70,1,0.0,0.0,0.0
206.168.34.80,1,0.0,0.0,0.0
206.168.34.87,1,0.0,0.0,0.0
206.168.34.90,1,0.0,0.0,0.0
206.172.46.162,3,0.9182958340544894,1.584962500721156,1.0
206.189.140.188,3,0.9182958340544894,1.584962500721156,1.0
206.189.34.173,6,1.584962500721156,1.9182958340544896,1.0
206.189.62.213,6,1.584962500721156,1.9182958340544896,1.0
206.189.97.16,1,0.0,0.0,0.0
206.197.9.75,3,0.9182958340544894,1.584962500721156,1.0
206.217.131.233,3,0.9182958340544894,1.584962500721156,1.0
206.42.56.228,3,0.9182958340544894,1.584962500721156,1.0
206.72.242.234,1,0.0,0.0,0.0
207.154.233.130,1,0.0,0.0,0.0
207.154.234.158,3,0.9182958340544894,1.584962500721156,1.0
207.219.221.53,2,0.0,0.0,0.0
207.231.111.207,3,0.9182958340544894,1.584962500721156,1.0
207.231.111.218,6,0.9182958340544894,1.9182958340544896,1.0
207.244.253.4,3,0.9182958340544894,1.584962500721156,1.0
207.54.149.118,3,1.0,1.0,0.0
207.90.244.5,2,0.0,0.0,0.0
208.105.196.214,1,0.0,0.0,0.0
208.109.188.104,6,0.9182958340544894,1.9182958340544896,1.0
208.69.84.112,6,1.584962500721156,1.584962500721156,1.0
209.141.46.19,3,0.9182958340544894,1.584962500721156,1.0
209.141.52.5,3,0.9182958340544894,1.584962500721156,1.0
209.141.55.77,53,4.029807247016029,3.9770905013656286,1.0
209.143.72.134,2,0.0,0.0,0.0
209.147.107.114,1,0.0,0.0,0.0
209.151.155.48,1,0.0,0.0,0.0
209.173.10.75,2,1.0,1.0,0.0
209.38.101.185,6,1.584962500721156,1.9182958340544896,1.0
209.38.111.217,3,0.9182958340544894,1.584962500721156,1.0
209.38.120.241,6,1.584962500721156,1.9182958340544896,1.0
209.38.16.76,470,5.776970127332715,6.652383128490404,0.0
209.38.19.255,235,5.776970127332715,6.652383128490401,0.0
209.38.197.167,1,0.0,0.0,0.0
209.38.214.165,1,0.0,0.0,0.0
209.38.215.137,3,0.9182958340544894,1.584962500721156,1.0
209.38.22.145,235,5.776970127332716,6.6523831284904045,0.0
209.38.27.175,235,5.776970127332715,6.652383128490404,0.0
209.38.33.11,1,0.0,0.0,0.0
209.38.35.92,1,0.0,0.0,0.0
209.38.37.108,24,0.9182958340544894,1.584962500721156,0.0
209.38.39.20,9,1.5304930567574826,2.113283334294875,1.0
209.38.47.150,2,0.0,0.0,0.0
209.38.87.124,235,5.776970127332716,6.652383128490402,0.0
209.38.89.229,235,5.776970127332714,6.652383128490402,0.0
209.38.90.149,470,5.776970127332715,6.652383128490401,0.0
209.38.93.208,235,5.776970127332715,6.652383128490401,0.0
209.97.165.16,30,4.906890595608518,4.681727678869736,0.0
209.97.173.167,3,0.9182958340544894,1.584962500721156,1.0
210.1.60.134,36,5.003258334775646,4.781036112553425,1.0
210.104.222.189,1,0.0,0.0,0.0
210.114.22.126,3,0.9182958340544894,1.584962500721156,1.0
210.16.189.143,3,0.0,0.0,4.247927513443585
210.182.73.132,1,0.0,0.0,0.0
210.206.24.234,3,0.0,1.584962500721156,0.0
210.207.40.38,1,0.0,1.0,3.0
210.209.186.25,1,0.0,1.0,3.1699250014423126
210.212.47.85,6,0.9182958340544894,1.9182958340544896,1.0
210.219.232.34,4,2.0,2.0,0.0
210.22.130.22,1,0.0,0.0,0.0
210.245.152.36,3,0.9182958340544894,1.584962500721156,1.0
210.245.54.206,6,1.584962500721156,1.9182958340544896,1.0
210.79.138.21,9,1.974937501201927,2.113283334294875,1.0
210.79.142.221,6,1.584962500721156,1.9182958340544896,1.0
210.79.191.155,3,0.9182958340544894,1.584962500721156,1.0
210.79.191.159,9,1.974937501201927,2.113283334294875,1.0
210.91.73.167,3,0.9182958340544894,1.584962500721156,1.0
210.92.108.98,1,0.0,0.0,0.0
210.92.167.104,1,0.0,1.0,3.0
210.99.223.203,1,0.0,0.0,0.0
211.110.44.117,1,0.0,0.0,0.0
211.117.144.194,1,0.0,0.0,0.0
211.118.52.203,1,0.0,0.0,0.0
211.151.86.9,1,0.0,0.0,0.0
211.168.189.134,1,0.0,1.0,3.0
211.169.212.206,2,1.0,1.0,0.0
211.178.165.251,1,0.0,0.0,0.0
211.186.220.42,1,0.0,0.0,0.0
211.187.29.12,1,0.0,1.0,3.1699250014423126
211.198.128.124,4,0.0,0.0,0.0
211.198.128.204,3,0.0,0.0,0.0
211.199.254.87,1,0.0,0.0,0.0
211.21.120.132,3,0.9182958340544894,1.584962500721156,1.0
211.219.22.213,3,0.9182958340544894,1.584962500721156,1.0
211.22.218.139,1,0.0,0.0,0.0
211.223.41.90,1,0.0,0.0,0.0
211.240.117.30,30,4.840223928941851,4.573557262275185,0.0
211.247.127.250,1,0.0,0.0,0.0
211.251.21.18,1,0.0,0.0,0.0
211.252.100.64,1,0.0,0.0,0.0
211.253.9.49,3,0.9182958340544894,1.584962500721156,1.0
211.40.0.82,1,0.0,1.0,3.0
211.44.170.154,1,0.0,0.0,0.0
211.46.203.158,1,0.0,0.0,0.0
211.48.10.187,1,0.0,0.0,0.0
211.50.163.114,1,0.0,1.0,3.0
211.55.204.203,3,1.584962500721156,1.584962500721156,0.0
211.64.159.113,3,0.9182958340544894,1.584962500721156,1.0
211.72.129.211,5,1.5219280948873626,1.9219280948873625,1.0
211.75.47.13,3,0.9182958340544894,1.584962500721156,1.0
212.113.112.96,1,0.0,0.0,0.0
212.127.78.182,3,0.9182958340544894,1.584962500721156,1.0
212.159.71.187,12,2.251629167387823,2.251629167387823,1.0
212.192.42.211,3,0.9182958340544894,1.584962500721156,1.0
212.22.90.30,6,1.584962500721156,1.9182958340544896,1.0
212.233.136.201,3,0.9182958340544894,1.584962500721156,1.0
212.237.219.42,6,1.584962500721156,1.9182958340544896,1.0
212.28.178.209,3,0.9182958340544894,1.584962500721156,1.0
212.3.154.183,1,0.0,0.0,0.0
212.34.150.131,3,0.9182958340544894,1.584962500721156,1.0
212.49.70.200,3,0.9182958340544894,1.584962500721156,1.0
212.83.130.207,39,4.958353821370877,4.643875295563429,1.0
212.98.60.188,28,4.807354922057605,4.450212064914747,0.0
213.124.221.2,1,0.0,0.0,0.0
213.142.151.19,3,0.9182958340544894,1.584962500721156,1.0
213.215.209.101,1,0.0,0.0,0.0
213.216.83.6,1,0.0,0.0,0.0
213.225.3.195,30,4.906890595608518,4.323231428797621,0.0
213.225.37.16,3,0.9182958340544894,1.584962500721156,1.0
213.238.254.156,2,1.0,1.0,0.0
213.32.32.80,3,0.0,0.0,0.0
213.32.32.83,1,0.0,0.0,0.0
213.32.32.85,1,0.0,0.0,0.0
213.32.32.87,1,0.0,0.0,0.0
213.32.32.90,2,0.0,0.0,0.0
213.32.32.91,2,0.0,0.0,0.0
213.32.32.95,1,0.0,0.0,0.0
213.33.204.130,1,0.0,0.0,0.0
213.55.85.202,1,0.0,0.0,0.0
213.6.109.39,30,4.906890595608518,4.748394345536402,0.0
213.6.203.226,6,1.584962500721156,1.9182958340544896,1.0
213.87.53.13,1,0.0,0.0,0.0
216.10.242.26,2,0.0,0.0,0.0
216.10.247.13,2,0.0,0.0,0.0
216.10.251.151,3,0.9182958340544894,1.584962500721156,1.0
216.107.136.92,3,0.9182958340544894,1.584962500721156,1.0
216.155.93.75,3,0.9182958340544894,1.584962500721156,1.0
216.172.190.206,3,0.9182958340544894,1.584962500721156,1.0
216.194.174.27,2,0.0,1.0,0.0
216.218.206.66,1,0.0,0.0,0.0
216.218.206.67,2,0.0,0.0,0.0
216.218.206.68,5,0.0,0.0,0.0
216.218.206.69,1,0.0,0.0,0.0
216.24.191.168,3,0.9182958340544894,1.584962500721156,1.0
216.9.227.149,3,0.9182958340544894,1.584962500721156,1.0
217.150.37.249,1,0.0,0.0,0.0
217.160.16.155,6,1.584962500721156,1.9182958340544896,1.0
217.160.7.83,3,0.9182958340544894,1.584962500721156,1.0
217.182.216.82,1,0.0,0.0,0.0
217.182.230.0,3,0.9182958340544894,1.584962500721156,1.0
217.182.253.249,6,1.584962500721156,1.9182958340544896,1.0
217.209.148.151,1,0.0,0.0,0.0
217.209.44.9,1,0.0,0.0,0.0
217.209.81.167,1,0.0,0.0,0.0
217.234.82.73,3,0.9182958340544894,1.584962500721156,1.0
217.60.241.43,3,0.9182958340544894,1.584962500721156,1.0
218.0.56.78,4,0.0,1.0,1.0
218.0.63.25,3,0.9182958340544894,1.584962500721156,1.0
218.10.225.106,2,0.0,0.0,0.0
218.104.149.195,1,0.0,0.0,0.0
218.104.99.189,5,0.9182958340544894,1.584962500721156,1.0
218.149.228.145,1,0.0,0.0,0.0
218.15.121.54,4,0.0,1.0,0.0
